ratingId,rat_userId,movieId,rating,rat_timestamp
2740,24,1873,3,2001-07-04 07:02:53
2741,24,1883,3,2001-07-14 07:54:38
2742,24,1892,2,2001-07-14 07:54:07
2743,24,1895,3,2001-07-04 07:46:39
2744,24,1909,3,2001-07-04 07:46:58
2745,24,1911,4,2001-07-01 07:52:44
2746,24,1912,2,2001-07-04 07:04:58
2747,24,1918,3,2001-07-04 07:56:45
2748,24,1921,5,2001-07-01 07:26:45
2749,24,1923,5,2001-07-04 07:04:07
2750,24,1955,3,2001-09-10 05:14:26
2751,24,1982,4,2001-09-10 05:14:26
2752,24,2002,3,2001-07-04 07:58:27
2753,24,2005,3,2001-09-10 05:13:59
2754,24,2006,3,2001-07-14 07:51:55
2755,24,2011,4,2001-07-01 07:29:33
2756,24,2012,3,2001-07-04 08:03:11
2757,24,2021,4,2001-07-01 07:30:13
2758,24,2023,4,2001-07-04 08:02:32
2759,24,2025,2,2001-07-14 07:54:07
2760,24,2028,5,2001-07-04 07:01:54
2761,24,2041,3,2001-07-01 07:40:46
2762,24,2046,4,2001-07-01 07:27:43
2763,24,2058,3,2001-07-04 07:07:16
2764,24,2108,4,2001-07-04 07:45:29
2765,24,2155,3,2001-07-14 07:55:08
2766,24,2167,4,2001-07-04 08:02:47
2767,24,2190,3,2001-07-14 07:57:02
2768,24,2195,2,2001-07-04 07:50:39
2769,24,2231,3,2001-07-04 07:47:33
2770,24,2268,3,2001-07-04 07:03:07
2771,24,2269,2,2001-07-04 08:03:51
2772,24,2273,3,2001-07-04 07:49:09
2773,24,2278,2,2001-07-04 07:48:23
2774,24,2288,4,2001-07-01 07:23:08
2775,24,2289,3,2001-07-02 10:51:28
2776,24,2294,3,2001-07-04 07:44:08
2777,24,2296,4,2001-07-01 07:11:17
2778,24,2297,3,2001-07-04 07:58:06
2779,24,2302,3,2001-07-04 07:08:00
2780,24,2321,3,2001-07-04 07:54:43
2781,24,2324,4,2001-07-02 10:51:55
2782,24,2329,5,2001-07-04 07:02:29
2783,24,2336,2,2001-07-01 07:53:12
2784,24,2340,3,2001-07-04 07:45:45
2785,24,2353,4,2001-07-04 07:48:52
2786,24,2355,4,2001-07-01 07:39:53
2787,24,2369,2,2001-07-01 07:40:46
2788,24,2396,4,2001-07-01 07:57:20
2789,24,2421,3,2001-09-10 05:16:03
2790,24,2425,3,2001-07-14 07:56:08
2791,24,2427,3,2001-07-04 07:52:40
2792,24,2428,3,2001-07-01 07:53:52
2793,24,2431,3,2001-07-04 08:01:18
2794,24,2433,3,2001-07-01 07:40:15
2795,24,2447,3,2001-07-04 07:54:57
2796,24,2455,3,2001-07-01 07:26:16
2797,24,2490,4,2001-07-01 07:56:15
2798,24,2501,2,2001-07-04 07:05:12
2799,24,2502,5,2001-07-01 07:56:15
2800,24,2539,2,2001-07-14 07:57:24
2801,24,2541,3,2001-07-01 07:40:46
2802,24,2546,3,2001-07-01 07:40:46
2803,24,2567,3,2001-07-04 07:55:23
2804,24,2571,5,2001-07-01 07:24:35
2805,24,2580,4,2001-07-01 07:54:22
2806,24,2587,2,2001-07-04 07:57:43
2807,24,2600,3,2001-07-01 07:26:45
2808,24,2605,2,2001-07-01 07:53:12
2809,24,2628,4,2001-07-01 07:27:24
2810,24,2671,2,2001-09-10 05:14:42
2811,24,2676,2,2001-07-01 07:54:50
2812,24,2683,5,2001-07-01 07:38:47
2813,24,2688,3,2001-07-01 07:54:22
2814,24,2692,4,2001-07-04 07:02:53
2815,24,2694,5,2001-07-01 07:39:18
2816,24,2700,4,2001-07-01 07:57:45
2817,24,2701,2,2001-07-01 07:58:54
2818,24,2706,5,2001-07-01 07:38:17
2819,24,2707,4,2001-07-01 07:38:47
2820,24,2710,4,2001-07-01 07:39:18
2821,24,2712,1,2001-07-04 07:43:30
2822,24,2716,3,2001-07-01 07:54:22
2823,24,2723,4,2001-07-01 07:55:52
2824,24,2724,1,2001-07-01 07:57:20
2825,24,2729,3,2001-07-01 07:11:17
2826,24,2734,3,2001-07-01 07:55:52
2827,24,2762,5,2001-07-01 07:57:20
2828,24,2770,4,2001-07-01 07:39:53
2829,24,2772,2,2001-07-01 07:52:44
2830,24,2803,3,2001-07-04 07:58:06
2831,24,2805,2,2001-07-01 07:55:26
2832,24,2826,4,2001-07-01 07:38:17
2833,24,2840,3,2001-07-01 07:57:45
2834,24,2841,2,2001-07-01 07:57:45
2835,24,2858,5,2001-07-01 07:38:17
2836,24,2860,3,2001-07-14 07:51:55
2837,24,2861,4,2001-07-01 07:53:52
2838,24,2881,3,2001-07-01 07:52:44
2839,24,2889,2,2001-07-04 07:56:17
2840,24,2890,4,2001-07-04 07:07:05
2841,24,2916,4,2001-07-01 07:25:04
2842,24,2959,5,2001-07-02 10:51:11
2843,24,2961,3,2001-07-04 07:06:11
2844,24,2985,3,2001-07-01 07:27:43
2845,24,2997,2,2001-07-01 07:39:18
2846,24,3004,3,2001-07-01 07:39:18
2847,24,3005,3,2001-07-01 07:39:53
2848,24,3020,3,2001-07-04 07:57:16
2849,24,3052,5,2001-07-04 07:47:33
2850,24,3053,2,2001-07-01 07:55:26
2851,24,3081,2,2001-07-01 07:57:20
2852,24,3107,4,2001-07-04 07:50:52
2853,24,3108,2,2001-07-04 07:45:45
2854,24,3113,3,2001-07-01 07:53:12
2855,24,3114,3,2001-07-01 07:58:06
2856,24,3145,3,2001-07-14 07:57:02
2857,24,3147,3,2001-07-04 07:05:43
2858,24,3148,2,2001-07-14 07:55:43
2859,24,3155,2,2001-07-01 07:38:47
2860,24,3173,3,2001-09-10 05:15:05
2861,24,3174,4,2001-07-01 07:55:26
2862,24,3175,4,2001-07-01 07:53:52
2863,24,3176,1,2001-07-01 07:57:45
2864,24,3177,3,2001-07-11 03:14:59
2865,24,3179,2,2001-07-01 07:38:47
2866,24,3189,2,2001-07-11 03:12:02
2867,24,3249,3,2001-07-14 07:53:45
2868,24,3250,4,2001-07-04 07:44:42
2869,24,3252,4,2001-07-04 07:47:33
2870,24,3253,4,2001-07-04 07:04:42
2871,24,3254,4,2001-09-10 05:15:18
2872,24,3255,2,2001-07-04 07:53:09
2873,24,3259,2,2001-07-14 07:48:57
2874,24,3273,3,2001-07-01 07:57:20
2875,24,3285,3,2001-07-01 07:39:18
2876,24,3298,4,2001-07-01 07:39:53
2877,24,3300,5,2001-07-01 07:56:15
2878,24,3301,2,2001-07-11 03:14:12
2879,24,3316,3,2001-10-17 04:24:10
2880,24,3328,3,2001-10-11 10:35:45
2881,24,3354,2,2001-07-01 07:55:52
2882,24,3355,2,2001-07-11 03:16:51
2883,24,3386,3,2001-07-04 07:06:54
2884,24,3408,3,2001-07-01 07:53:12
2885,24,3409,4,2001-07-01 07:53:52
2886,24,3418,4,2001-07-04 07:47:46
2887,24,3450,2,2001-07-04 07:55:23
2888,24,3452,4,2001-07-11 03:15:18
2889,24,3471,2,2001-07-01 07:31:37
2890,24,3476,2,2001-07-14 07:47:41
2891,24,3477,2,2001-07-04 07:56:01
2892,24,3481,2,2001-07-11 03:12:02
2893,24,3483,4,2001-10-11 10:36:56
2894,24,3484,2,2001-10-11 10:38:27
2895,24,3499,4,2001-07-04 07:41:38
2896,24,3510,5,2001-07-01 07:53:52
2897,24,3513,3,2001-07-11 03:14:12
2898,24,3515,4,2001-07-11 03:11:21
2899,24,3527,4,2001-07-01 07:25:41
2900,24,3534,2,2001-07-01 07:38:17
2901,24,3535,4,2001-10-11 10:36:22
2902,24,3554,2,2001-10-11 10:33:43
2903,24,3555,4,2001-07-11 03:13:50
2904,24,3578,5,2001-07-01 07:54:22
2905,24,3593,2,2001-07-01 07:39:18
2906,24,3614,4,2001-07-04 07:59:27
2907,24,3616,3,2001-07-11 03:14:12
2908,24,3617,5,2001-07-01 07:56:54
2909,24,3623,2,2001-07-01 07:55:52
2910,24,3624,2,2001-10-11 10:34:52
2911,24,3686,3,2001-07-04 07:58:27
2912,24,3702,4,2001-07-01 07:25:41
2913,24,3703,2,2001-07-01 07:23:50
2914,24,3717,4,2001-07-01 07:54:22
2915,24,3718,3,2002-03-10 02:32:16
2916,24,3745,4,2001-07-01 07:28:28
2917,24,3752,4,2001-07-01 07:55:26
2918,24,3753,1,2001-07-01 07:56:15
2919,24,3755,3,2001-07-11 03:12:56
2920,24,3784,1,2001-10-11 10:36:04
2921,24,3785,5,2001-10-11 10:38:05
2922,24,3793,3,2001-07-01 07:58:54
2923,24,3798,2,2001-07-01 07:58:54
2924,24,3809,3,2001-07-04 07:48:36
2925,24,3824,2,2002-03-10 02:35:13
2926,24,3826,3,2001-07-01 07:54:50
2927,24,3857,3,2001-07-01 07:39:53
2928,24,3861,3,2001-07-11 03:12:56
2929,24,3863,2,2001-10-17 04:20:58
2930,24,3865,2,2001-12-29 08:31:40
2931,24,3879,1,2001-07-11 03:16:22
2932,24,3884,1,2001-10-11 10:41:08
2933,24,3889,2,2001-07-11 03:16:09
2934,24,3893,2,2001-10-17 04:19:41
2935,24,3895,2,2001-10-11 10:39:11
2936,24,3896,4,2001-07-11 03:13:24
2937,24,3897,3,2001-07-11 03:12:02
2938,24,3915,3,2001-10-11 10:34:38
2939,24,3916,4,2001-10-17 04:20:10
2940,24,3946,3,2001-07-11 03:15:56
2941,24,3948,4,2001-07-11 03:12:27
2942,24,3950,5,2001-07-04 06:59:15
2943,24,3952,3,2001-10-17 04:20:28
2944,24,3955,4,2001-07-04 06:59:56
2945,24,3967,4,2001-07-04 06:59:15
2946,24,3968,3,2001-07-11 03:15:30
2947,24,3969,4,2001-07-11 03:14:43
2948,24,3972,1,2001-10-11 10:36:04
2949,24,3977,3,2001-07-01 07:40:15
2950,24,3978,4,2001-07-04 06:59:56
2951,24,3979,5,2001-07-04 07:00:12
2952,24,3980,3,2001-10-11 10:34:02
2953,24,3981,3,2001-07-01 07:56:37
2954,24,3986,1,2001-07-01 07:38:17
2955,24,3988,3,2001-07-01 07:54:50
2956,24,3994,4,2001-07-01 07:26:16
2957,24,3996,5,2001-10-11 10:33:43
2958,24,3998,3,2001-09-10 05:11:58
2959,24,3999,4,2001-10-11 10:37:19
2960,24,4011,4,2001-09-10 05:11:35
2961,24,4014,2,2001-10-11 10:31:17
2962,24,4015,3,2001-09-10 05:12:16
2963,24,4016,3,2001-10-17 04:20:10
2964,24,4018,3,2001-07-04 06:59:40
2965,24,4019,4,2001-07-11 03:11:34
2966,24,4020,4,2001-10-11 10:31:17
2967,24,4022,4,2001-09-10 05:11:35
2968,24,4023,3,2001-09-10 05:11:58
2969,24,4025,2,2001-07-11 03:14:43
2970,24,4027,4,2001-09-10 05:11:35
2971,24,4030,2,2001-09-10 05:12:32
2972,24,4031,4,2001-07-04 07:00:24
2973,24,4033,4,2001-10-11 10:31:17
2974,24,4034,3,2001-07-04 06:59:15
2975,24,4052,1,2001-07-11 03:14:43
2976,24,4054,4,2001-09-10 05:12:16
2977,24,4061,3,2001-07-04 07:08:00
2978,24,4121,3,2001-07-01 07:26:45
2979,24,4148,2,2001-07-11 03:14:25
2980,24,4149,5,2001-09-10 05:16:34
2981,24,4153,4,2001-09-10 05:12:32
2982,24,4159,3,2001-10-11 10:31:49
2983,24,4167,4,2002-03-10 02:32:16
2984,24,4223,3,2001-09-10 05:11:58
2985,24,4224,2,2001-10-17 04:23:50
2986,24,4226,4,2001-12-29 08:29:54
2987,24,4233,4,2001-10-11 10:31:17
2988,24,4235,5,2002-03-10 02:28:14
2989,24,4239,3,2001-12-29 08:31:40
2990,24,4246,3,2001-12-29 08:31:40
2991,24,4247,4,2002-03-10 02:32:45
2992,24,4250,3,2001-10-11 10:36:56
2993,24,4251,4,2002-03-10 02:33:51
2994,24,4255,3,2002-03-10 02:36:16
2995,24,4270,1,2001-10-17 04:22:44
2996,24,4285,2,2001-07-04 07:57:43
2997,24,4299,4,2001-12-29 08:33:13
2998,24,4306,4,2001-12-29 08:30:53
2999,24,4308,2,2002-03-10 02:31:01
3000,24,4310,2,2001-07-11 03:15:18
3001,24,4321,3,2001-07-04 07:46:23
3002,24,4341,3,2002-03-10 02:34:06
3003,24,4351,5,2001-07-14 07:53:45
3004,24,4369,3,2002-03-10 02:32:00
3005,24,4387,5,2002-03-10 02:32:00
3006,24,4388,3,2001-10-11 10:37:36
3007,24,4443,2,2001-07-02 10:43:28
3008,24,4447,4,2001-12-29 08:32:19
3009,24,4448,2,2002-03-10 02:30:28
3010,24,4466,3,2001-07-02 10:42:58
3011,24,4471,1,2001-07-02 10:42:43
3012,24,4473,4,2001-07-02 10:42:43
3013,24,4486,3,2001-07-02 10:42:23
3014,24,4487,4,2001-07-02 10:42:23
3015,24,4489,3,2001-07-02 10:42:05
3016,24,4498,2,2001-07-02 10:41:48
3017,24,4504,1,2001-07-02 10:41:48
3018,24,4509,3,2001-07-02 10:41:19
3019,24,4520,2,2001-07-02 10:41:02
3020,24,4589,3,2001-09-10 05:15:41
3021,24,4639,3,2001-10-11 10:39:11
3022,24,4643,2,2001-10-11 10:37:51
3023,24,4701,4,2002-03-10 02:31:41
3024,24,4718,5,2002-03-10 02:30:28
3025,24,4735,2,2001-10-17 04:22:44
3026,24,4745,2,2002-06-09 04:01:48
3027,24,4776,5,2002-06-09 04:01:32
3028,24,4887,5,2002-03-10 02:35:00
3029,24,4958,3,2002-03-10 02:33:09
3030,24,4995,4,2002-06-09 04:00:09
3031,24,5299,4,2003-04-13 04:49:36
3032,24,5377,4,2003-04-13 04:52:06
3033,24,5418,4,2003-04-13 04:49:36
3034,24,5464,4,2003-04-13 04:49:15
3035,24,5524,3,2003-04-13 04:50:58
3036,24,5620,3,2003-04-13 04:50:04
3037,24,5630,5,2003-04-13 04:49:36
3038,24,5679,5,2003-04-13 04:49:15
3039,24,5803,3,2003-04-13 04:51:12
3040,24,5810,3,2003-04-13 04:50:04
3041,24,5816,2,2003-04-13 04:49:15
3042,24,5943,3,2003-04-13 05:01:52
3043,24,6213,4,2003-04-13 04:45:19
3044,25,21,3.5,2010-07-01 05:54:26
3045,25,22,4,2010-07-01 05:20:30
3046,25,31,3,2010-07-01 05:21:19
3047,25,32,3.5,2010-07-01 05:49:56
3048,25,39,4.5,2010-07-01 05:32:25
3049,25,47,3,2010-07-01 05:38:42
3050,25,50,3.5,2010-07-01 05:50:17
3051,25,104,2.5,2010-07-01 05:59:05
3052,25,110,3.5,2010-07-01 05:49:09
3053,25,111,3.5,2010-07-01 05:55:41
3054,25,141,3.5,2010-07-01 05:54:17
3055,25,175,4.5,2010-07-01 05:25:15
3056,25,223,4.5,2010-07-01 05:56:11
3057,25,231,3,2010-07-01 05:51:31
3058,25,253,3.5,2010-07-01 05:53:27
3059,25,261,4,2010-07-01 05:20:18
3060,25,288,3.5,2010-07-01 05:55:26
3061,25,296,4,2010-07-01 05:35:54
3062,25,318,4,2010-07-01 05:48:45
3063,25,337,4,2010-07-01 05:59:44
3064,25,344,3.5,2010-07-01 05:50:35
3065,25,356,4,2010-07-01 05:39:36
3066,25,364,3.5,2010-07-01 05:51:13
3067,25,367,2,2010-07-01 05:51:33
3068,25,372,4,2010-07-01 05:21:52
3069,25,377,2.5,2010-07-01 05:50:26
3070,25,428,4,2010-07-01 05:25:02
3071,25,480,3.5,2010-07-01 05:48:41
3072,25,500,3.5,2010-07-01 05:51:26
3073,25,527,3.5,2010-07-01 05:49:50
3074,25,539,2.5,2010-07-01 05:52:37
3075,25,585,1,2010-07-01 05:21:10
3076,25,586,3.5,2010-07-01 05:53:55
3077,25,587,4.5,2010-07-01 05:52:18
3078,25,589,4,2010-07-01 05:49:29
3079,25,590,4,2010-07-01 05:49:42
3080,25,592,3.5,2010-07-01 05:49:26
3081,25,593,4.5,2010-07-01 05:48:37
3082,25,597,3,2010-07-01 05:51:28
3083,25,778,4,2010-07-01 05:40:04
3084,25,858,3.5,2010-07-01 05:51:00
3085,25,919,4,2010-07-01 05:56:20
3086,25,1036,2,2010-07-01 05:53:36
3087,25,1079,4,2010-07-01 05:58:38
3088,25,1080,4,2010-07-01 05:58:14
3089,25,1089,3.5,2010-07-01 05:55:50
3090,25,1093,3.5,2010-07-01 05:23:04
3091,25,1097,4.5,2010-07-01 05:51:53
3092,25,1101,3.5,2010-07-01 05:57:44
3093,25,1120,3,2010-07-01 05:21:26
3094,25,1126,4.5,2010-07-01 05:34:24
3095,25,1136,4,2010-07-01 05:52:54
3096,25,1193,3.5,2010-07-01 05:53:13
3097,25,1197,4,2010-07-01 05:52:14
3098,25,1198,3.5,2010-07-01 05:50:39
3099,25,1200,3,2010-07-01 05:54:41
3100,25,1214,2,2010-07-01 05:53:30
3101,25,1240,4,2010-07-01 05:52:04
3102,25,1246,4,2010-07-01 05:58:48
3103,25,1258,4,2010-07-01 05:57:29
3104,25,1265,3.5,2010-07-01 05:52:31
3105,25,1270,4.5,2010-07-01 05:50:46
3106,25,1271,4.5,2010-07-01 06:11:32
3107,25,1291,3.5,2010-07-01 05:53:09
3108,25,1302,3,2010-07-01 05:20:05
3109,25,1307,4,2010-07-01 05:56:49
3110,25,1387,3.5,2010-07-01 05:57:22
3111,25,1517,4,2010-07-01 05:56:25
3112,25,1580,1.5,2010-07-01 05:51:46
3113,25,1682,3,2010-07-01 05:57:06
3114,25,1704,4,2010-07-01 05:37:25
3115,25,1721,4,2010-07-01 05:35:35
3116,25,1727,1,2010-07-01 06:00:31
3117,25,1732,5,2010-07-01 05:59:47
3118,25,1784,3,2010-07-01 05:56:55
3119,25,1923,3,2010-07-01 05:55:14
3120,25,1961,4,2010-07-01 05:54:30
3121,25,1968,4,2010-07-01 05:57:13
3122,25,2028,3.5,2010-07-01 05:51:18
3123,25,2115,3.5,2010-07-01 05:58:22
3124,25,2141,4.5,2010-07-01 05:25:29
3125,25,2161,4,2010-07-01 05:20:42
3126,25,2174,4,2010-07-01 05:58:04
3127,25,2324,3.5,2010-07-01 06:08:24
3128,25,2352,3,2010-07-01 05:23:45
3129,25,2502,3.5,2010-07-01 05:59:10
3130,25,2571,3.5,2010-07-01 05:50:09
3131,25,2683,4,2010-07-01 05:54:51
3132,25,2692,4,2010-07-01 06:07:26
3133,25,2706,4,2010-07-01 05:56:13
3134,25,2710,3,2010-07-01 05:58:08
3135,25,2716,4,2010-07-01 05:53:39
3136,25,2797,4.5,2010-07-01 05:58:34
3137,25,2858,4,2010-07-01 05:50:20
3138,25,2918,4,2010-07-01 05:57:31
3139,25,2959,4,2010-07-01 05:51:57
3140,25,2987,4,2010-07-01 05:56:42
3141,25,3147,4,2010-07-01 05:59:29
3142,25,3255,4.5,2010-07-01 05:20:46
3143,25,3578,3.5,2010-07-01 05:52:59
3144,25,3686,4,2010-07-01 05:33:33
3145,25,3755,3,2010-07-01 05:21:00
3146,25,3897,3,2010-07-01 05:59:33
3147,25,3949,3.5,2010-07-01 05:39:08
3148,25,3996,4,2010-07-01 05:55:35
3149,25,4027,3.5,2010-07-01 05:59:58
3150,25,4306,3.5,2010-07-01 05:53:04
3151,25,4886,3,2010-07-01 05:57:53
3152,25,4963,3,2010-07-01 05:58:30
3153,25,4973,4,2010-07-01 05:59:13
3154,25,4979,4.5,2010-07-01 05:31:19
3155,25,4993,3.5,2010-07-01 05:52:09
3156,25,5225,4.5,2010-07-01 05:34:13
3157,25,5952,3.5,2010-07-01 05:53:24
3158,25,6377,3.5,2010-07-01 05:58:53
3159,25,8910,4.5,2010-07-01 05:33:45
3160,25,52319,4,2010-07-01 06:08:22
3161,25,54503,4.5,2010-07-01 05:33:00
3162,25,60293,4.5,2010-07-01 05:32:06
3163,25,63082,3.5,2010-07-01 05:40:01
3164,25,72226,2,2010-07-01 06:14:43
3165,26,10,3,1996-08-05 18:45:09
3166,26,19,3,1996-08-05 18:46:13
3167,26,21,4,1996-08-05 18:46:13
3168,26,22,3,1996-08-05 18:49:13
3169,26,39,4,1996-08-05 18:46:32
3170,26,47,4,1996-08-05 18:45:53
3171,26,50,5,1996-08-05 18:46:32
3172,26,110,4,1996-08-05 18:45:31
3173,26,150,4,1996-08-05 18:42:43
3174,26,153,3,1996-08-05 18:43:53
3175,26,160,2,1996-08-05 18:46:52
3176,26,161,3,1996-08-05 18:44:45
3177,26,165,3,1996-08-05 18:43:53
3178,26,173,2,1996-08-05 18:47:47
3179,26,185,3,1996-08-05 18:45:09
3180,26,188,2,1996-08-05 18:49:13
3181,26,208,3,1996-08-05 18:45:09
3182,26,225,3,1996-08-05 18:46:13
3183,26,231,2,1996-08-05 18:44:22
3184,26,253,3,1996-08-05 18:45:09
3185,26,266,3,1996-08-05 18:46:52
3186,26,273,3,1996-08-05 18:49:33
3187,26,288,4,1996-08-05 18:45:31
3188,26,292,3,1996-08-05 18:44:44
3189,26,296,5,1996-08-05 18:42:43
3190,26,300,4,1996-08-05 18:45:53
3191,26,316,3,1996-08-05 18:44:22
3192,26,317,3,1996-08-05 18:46:32
3193,26,318,5,1996-08-05 18:44:45
3194,26,329,3,1996-08-05 18:44:22
3195,26,339,3,1996-08-05 18:45:09
3196,26,344,3,1996-08-05 18:43:53
3197,26,349,3,1996-08-05 18:43:53
3198,26,356,5,1996-08-05 18:45:31
3199,26,357,5,1996-08-05 18:47:47
3200,26,364,3,1996-08-05 18:45:53
3201,26,367,4,1996-08-05 18:46:13
3202,26,377,3,1996-08-05 18:46:32
3203,26,380,3,1996-08-05 18:42:43
3204,26,410,3,1996-08-05 18:45:31
3205,26,420,3,1996-08-05 18:46:32
3206,26,426,3,1996-08-05 18:49:33
3207,26,434,3,1996-08-05 18:44:44
3208,26,435,3,1996-08-05 18:46:52
3209,26,440,5,1996-08-05 18:47:47
3210,26,454,3,1996-08-05 18:45:53
3211,26,457,4,1996-08-05 18:44:45
3212,26,480,5,1996-08-05 18:45:31
3213,26,500,4,1996-08-05 18:46:52
3214,26,527,5,1996-08-05 18:47:09
3215,26,532,3,1996-08-05 18:49:13
3216,26,539,4,1996-08-05 18:47:47
3217,26,586,3,1996-08-05 18:47:09
3218,26,587,4,1996-08-05 18:47:09
3219,26,588,3,1996-08-05 18:43:53
3220,26,589,5,1996-08-05 18:46:13
3221,26,590,4,1996-08-05 18:42:43
3222,26,592,3,1996-08-05 18:42:43
3223,26,593,4,1996-08-05 18:44:22
3224,26,595,5,1996-08-05 18:44:22
3225,26,597,3,1996-08-05 18:47:09
3226,27,11,4,2005-03-31 04:36:25
3227,27,29,3,2005-03-31 04:39:31
3228,27,47,4.5,2005-03-31 04:34:52
3229,27,104,4,2005-03-31 04:26:38
3230,27,162,4,2005-03-31 04:32:26
3231,27,231,4.5,2005-03-31 04:35:03
3232,27,235,3,2005-03-31 04:26:30
3233,27,266,4,2005-03-31 04:25:54
3234,27,368,4.5,2005-03-31 04:25:55
3235,27,480,4.5,2005-03-31 04:34:36
3236,27,491,3,2005-03-31 04:39:37
3237,27,539,3,2005-03-31 04:30:45
3238,27,553,4.5,2005-03-31 04:26:49
3239,27,597,4.5,2005-03-31 04:30:21
3240,27,778,4.5,2005-03-31 04:35:18
3241,27,832,4,2005-03-31 04:30:26
3242,27,1027,2,2005-03-31 04:31:34
3243,27,1131,4,2005-03-31 04:32:23
3244,27,1172,4.5,2005-03-31 04:39:12
3245,27,1265,5,2005-03-31 04:35:23
3246,27,1300,4.5,2005-03-31 04:33:12
3247,27,1307,5,2005-03-31 04:25:27
3248,27,1517,3,2005-03-31 04:26:24
3249,27,1527,2.5,2005-03-31 04:25:00
3250,27,1544,4,2005-03-31 04:35:26
3251,27,1584,4,2005-03-31 04:25:40
3252,27,1610,4,2005-03-31 04:25:45
3253,27,1721,5,2005-03-31 04:30:55
3254,27,1923,4.5,2005-03-31 04:25:24
3255,27,1961,4,2005-03-31 04:25:10
3256,27,2144,4.5,2005-03-31 04:38:18
3257,27,2150,4.5,2005-03-31 04:38:24
3258,27,2355,3.5,2005-03-31 04:34:30
3259,27,2420,4,2005-03-31 04:30:37
3260,27,2424,3,2005-03-31 04:38:31
3261,27,2683,5,2005-03-31 04:24:34
3262,27,2699,4,2005-03-31 04:34:13
3263,27,2761,5,2005-03-31 04:37:46
3264,27,2959,5,2005-03-31 04:25:42
3265,27,2997,3,2005-03-31 04:24:36
3266,27,3081,3,2005-03-31 04:34:25
3267,27,3481,4,2005-03-31 04:34:40
3268,27,3508,4.5,2005-03-31 04:41:37
3269,27,3608,4,2005-03-31 04:37:21
3270,27,3753,3,2005-03-31 04:29:22
3271,27,3879,2,2005-03-31 04:41:49
3272,27,4023,4,2005-03-31 04:36:56
3273,27,4066,4.5,2005-03-31 04:41:41
3274,27,4159,4,2005-03-31 04:41:52
3275,27,4306,3,2005-03-31 04:26:43
3276,27,4321,4.5,2005-03-31 04:29:27
3277,27,4367,1,2005-03-31 04:36:13
3278,27,4464,4.5,2005-03-31 04:40:59
3279,27,4499,4,2005-03-31 04:36:49
3280,27,5010,3.5,2005-03-31 04:36:20
3281,27,5064,4,2005-03-31 04:36:59
3282,27,5378,1,2005-03-31 04:36:08
3283,27,6380,4,2005-03-31 04:40:01
3284,27,6539,3.5,2005-03-31 04:36:45
3285,27,6934,4.5,2005-03-31 04:36:36
3286,27,7247,2,2005-03-31 04:40:22
3287,27,7293,4,2005-03-31 04:30:34
3288,27,7458,3,2005-03-31 04:29:57
3289,27,8361,3.5,2005-03-31 04:40:26
3290,27,8622,4.5,2005-03-31 04:37:01
3291,27,8636,4.5,2005-03-31 04:35:12
3292,27,8900,4.5,2005-03-31 04:29:46
3293,27,27808,4,2005-03-31 04:29:07
3294,27,30822,4,2005-03-31 04:44:39
3295,28,150,1,1996-06-06 20:24:20
3296,28,161,3,1996-06-06 20:30:05
3297,28,165,3,1996-06-06 20:24:58
3298,28,185,1,1996-06-06 20:30:21
3299,28,196,1,1996-06-06 20:31:29
3300,28,213,5,1996-06-06 20:28:16
3301,28,231,3,1996-06-06 20:25:35
3302,28,253,3,1996-06-06 20:30:21
3303,28,266,1,1996-06-06 20:31:06
3304,28,282,3,1996-06-06 20:31:21
3305,28,292,3,1996-06-06 20:30:05
3306,28,296,5,1996-06-06 20:24:20
3307,28,315,2,1996-06-06 20:31:21
3308,28,339,3,1996-06-06 20:30:21
3309,28,344,2,1996-06-06 20:24:58
3310,28,356,4,1996-06-06 20:32:36
3311,28,357,4,1996-06-06 20:27:31
3312,28,367,2,1996-06-06 20:31:46
3313,28,377,3,1996-06-06 20:33:24
3314,28,380,2,1996-06-06 20:24:21
3315,28,410,5,1996-06-06 20:30:34
3316,28,417,1,1996-06-06 20:27:51
3317,28,442,3,1996-06-06 20:32:47
3318,28,477,3,1996-06-06 20:34:06
3319,28,480,2,1996-06-06 20:33:03
3320,28,500,3,1996-06-06 20:34:06
3321,28,509,4,1996-06-06 20:27:21
3322,28,555,5,1996-06-06 20:32:08
3323,28,588,3,1996-06-06 20:24:58
3324,28,590,1,1996-06-06 20:24:20
3325,28,593,3,1996-06-06 20:30:34
3326,28,595,3,1996-06-06 20:25:35
3327,29,2,3,1996-06-23 20:36:14
3328,29,9,4,1996-06-24 17:50:45
3329,29,11,4,1996-06-23 20:35:32
3330,29,15,4,1996-06-24 17:46:51
3331,29,16,4,1996-06-24 17:36:04
3332,29,19,3,1996-06-23 20:32:35
3333,29,20,4,1996-06-24 17:47:26
3334,29,21,3,1996-06-23 20:31:43
3335,29,22,3,1996-06-23 20:55:54
3336,29,23,4,1996-06-23 20:56:47
3337,29,24,3,1996-06-23 20:56:47
3338,29,31,4,1996-06-23 20:40:04
3339,29,32,3,1996-06-23 20:32:35
3340,29,34,4,1996-06-23 20:31:43
3341,29,42,3,1996-06-24 18:10:23
3342,29,44,3,1996-06-23 20:38:24
3343,29,46,3,1996-06-24 17:50:44
3344,29,47,4,1996-06-23 20:31:44
3345,29,50,4,1996-06-23 20:32:35
3346,29,57,3,1996-06-24 17:51:21
